conversation,class
신뢰하는 오늘 친구가 돈을 빌려갔는데 그 친구는 믿을 수 있어서 흔쾌히 빌려줬어. 믿을 수 있는 친구에게 흔쾌히 돈을 빌려주셨군요. 몸이 안 좋을 때도 꼬박꼬박 돈을 갚았던 친구야. 아주 성실한 친구지. 그런 친구라면 믿을 수 있겠네요. 그 친구가 힘들 때 나를 의지해 주었으면 좋겠어.,일반
외로운 요즘 퇴직 후에 친구들도 연락이 안 오고 지루하고 따분하네. 그러시군요. 퇴직 후에 친구분들과 연락이 잘 안 되고 외로우신가 봐요? 그러네. 재직 시에는 자주 연락하던 동료와 후배들도 연락이 안 오고 내가 재직 중에 직원들에게 모질게 대한 적이 몇   번 있는데 그게 죄스럽네. 아주 안타깝겠어요. 항상 옆에 가깝게 지내던 동료들이 자주 연락이 안 되면 서운한 점도  있을거예요. 그러니까 내가 재직 중에 후배들에게 좀 더 따뜻하게 대하고 자상했으면 더 좋았을 걸 하고 후회가 되네.,일반
죄책감의 요즘 결혼 생활에서 미래에 전망이 없는 거 같아. 양심의 가책이 느껴져. 요즘 결혼 생활에서 미래에 전망이 없는 거 같아서 양심의 가책이 느껴지는군요. 이렇게 결혼생활을 이어나간다는 게 죄책감 들고 양심의 가책이 느껴져. 이 상황에서 할 수 있는 것은 무엇이 있을까요? 배우자와 결혼 생활에 대해 좀 더 진지하게 이야기해 봐야겠어.,일반
기쁨 나 곧 결혼하게 됐어. 너무 기쁘다. 결혼하시게 됐군요. 축하드려요! 정말 즐거우시겠어요. 응. 오랜 연애 끝에 결혼하는 거라 실감은 잘 안 나지만 행복해. 나 잘살 수 있겠지? 그럼요. 앞으로의 미래도 행복하시길 바랄게요.,일반
부끄러운 몇 해 전 어머니가 재혼해서 새로운 가정이 생겼어. 그런데 나는 새아버지가 너무 싫다. 가족 문제 때문에 마음이 답답하시군요. 불편한 새아버지와 같이 생활하는 게 힘드시겠어요. 이전의 아버지가 자주 생각나고 그리워. 그런데 한편으로는 어머니께 미안한 마음도 들어. 혼란스러운 마음을 추스르고 마음 편한 생활을 할 수 있는 방법이 있을까요? 막상 집을 나갈 수는 없으니까 지금 내 생각과 마음을 어머니께 솔직히 이야기해봐야겠어.,일반
열등감 나를 이십사 시간 감시하려는 엄마의 바뀐 태도를 보니 내 잘못이 큰 것 같아. 엄마의 태도를 보고 스스로 잘못을 느끼고 있군요. 내가 잘못하지 않았더라면 엄마도 예전과 같을 텐데 라는 생각이 들어. 예전과 같으려면 어떻게 할 수 있을까요? 엄마랑 나와의 신뢰를 회복하는 시간이 필요할 것 같아.,일반
편안한 아들이 한 번도 빠짐 없이 매달 용돈을 보내줘서 기뻐. 아들이 매달 용돈을 보내줘서 기쁘시군요. 매번 받기만 하는 게 사실은 미안한 마음이 들어. 매번 받기만 해서 미안하시군요. 그럼 어떻게 하는 게 좋을까요? 작은 일이라도 내가 직접 해서 아들의 부담을 줄여줘야겠어.,일반
기쁨 딸이 취직했어. 정말 기뻐. 따님이 취직하여 정말 기쁘시군요. 응. 요즘처럼 취업이 힘든 상황에 한 번에 합격하다니 너무 대견해. 힘든 시기에 한 번에 취업에 성공한 따님이 대견하시겠어요.,일반
질투하는 친구는 자식들이 잘돼서 좋다고 자랑하는데 난 자식들이 돈만 달라고 하니 질투가 나는구먼. 친구분과 비교하셔서 질투를 느끼시는군요. 우리 아이들도 공부는 잘했는데 왜 그렇게 안 풀리는지. 아직도 나한테 손을 내밀어서 답답해. 어떻게 하면 자녀들이 도움을 요청하는 지금의 상황을 변화시킬 수 있을까요? 이제는 변화시키기 쉽지 않아. 내가 자식들에게 맞춰 살아야지.,일반
조심스러운 오래된 모임이 있는데 요즘 기침이 잦아져서 나가도 될지 모르겠어. 코로나까지 겹쳐서 말이야. 잦은 기침 때문에 모임에 나가는게 조심스러우시군요.  그러게 말이야. 코로나 때문에 이래저래 고민이네. 코로나 때문에 고민이 많으시군요.,일반
기쁨 원하는 대학에 합격했어. 너무 기분이 좋아. 부모님도 기뻐하실거구. 원하는 대학에 합격해서 나도 기쁘고 부모님도 기쁘시군요. 응. 부모님이 기뻐하실 생각을 하니까 너무 신난다. 부모님이 기뻐하실 생각을 하니 나도 기쁘군요. 오늘 밤에 부모님이 퇴근해서 집에 오시면 바로 말씀드릴거야.,일반
"가난한, 불우한 아빠의 빚을 갚으니까 직장에서 받는 월급이 하나도 남지 않으니 월급을 받아도 기쁘지가 않아. 월급이 남는 돈이 없으니 마음이 많이 지치셨군요. 아빠의 빚을 갚아야 되는 건 아는데 그래도 나아지는 게 없으니 월급날마다 서러워. 가정적인 문제로 월급을 다 사용하게 되어 서러우시군요. 지금의 기분에서 벗어나기 위해 무언가 할 수 있는 것은 있을까요? 집에서 오늘은 가족들이랑 치킨을 먹어야 겠어.",일반
짜증내는 류머티즘 때문에 병원에 갔더니 병원비가 너무 많이 나와. 수입도 없는데! 병원비 때문에 걱정이 크시겠어요. 병원비를 어떻게 해결하면 좋을까요? 아무래도 만성질환에 대한 지원을 받을 수 있는지 알아봐야겠어. 만성질환에 대한 지원을 알아보는 것으로 병원비를 해결하려 하시는 군요.,일반
실망한 기흉이 있어서 남들 다 가는 군대도 못 가게 되었어. 정말 서러워. 기흉으로 인해 군대를 못 가게 되셔서 서러우시군요. 나도 다른 사람들처럼 평범하게 살고 싶은데 신체적 제한으로 좌절감을 느껴. 제한을 극복하여 살아갈 방안이 있지 않을까요? 군대는 못 가게 되었지만 지속적인 건강 관리로 내가 잘 할 수 있는 일들을 찾으려고 해.,일반
불안 건망증이 심해졌는지 어제는 집이 몇 동이었는지 기억이 안 났어. 걱정이야. 건망증이 심해져서 걱정되시는군요. 아버지가 치매로 돌아가셔서 나도 그럴까 봐 걱정이야. 나도 치매에 걸릴까봐 불안하시군요. 이 상황을 극복할 방법에는 어떤 것이 있을까요? 치매에는 고스톱이 도움이 된다는데 친구들과 함께 자주만나서 쳐보려고.,일반
비통한 나랑 정말 오랫동안 모든 걸 함께했던 친구가 교통사고로 죽었어. 너무 힘들고 비통해. 친하던 친구가 세상을 떠나서 많이 힘드시겠어요. 저세상에 간 친구의 행복을 빌어주고 싶어. 친구를 위해 기도해 주고 싶으신 거군요. 그렇게 해야 내 마음이 좀 안정될 거 같아.,일반
스트레스 받는 졸업 후 바로 취업하고 싶은데 엄마는 자꾸 대학교에 가라고 강요를 해. 계획이 틀어질까 봐 불안해. 엄마가 대학교에 가라고 강요하는군요. 계획이 틀어질까 봐 스트레스 받으시겠어요. 대학교에 원서접수 했는데 탈락했다고 거짓말을 할까 생각 중이야. 거짓말을 할지 고민 중이시군요. 어떻게 하는 것이 가장 좋은 방법일까요? 거짓말을 해도 들킬 테니 담임선생님께 진로 상담을 받는 게 가장 좋은 방법인 것 같아.,일반
배신당한 내가 함께 진행한 팀 프로젝트에서 내 이름만 적혀있지 않아 너무 당황스러워. 진행한 프로젝트에서 이름이 빠져있어 당황스럽군요. 팀 내 그 누구도 언질을 주지 않았어. 배신당한 기분이야. 팀 내에서 있었던 일로 당혹스럽고 배신감을 느끼시는군요. 지금의 기분에서 벗어나기 위해 무언가 할 수 있는 것이 있을까요? 왜 이런 일이 일어난 것인지 팀장님에게 물어봐야겠어.,일반
부끄러운 뭐라도 배워 자식들한테 도움이 되고 싶은데 몸이 아파 뭘 할 수 없어. 자식들에게 미안해. 자녀분들께 도움을 드리지 못해 슬프시겠어요. 내가 이러니 자식들도 힘들어해. 상황이 더 나아질 순 없는 걸까? 어떻게 하는 게 지금의 상황에서 가장 좋은 방법일까요? 내가 할 수 있는 일을 찾아보려고 해. 자식들에게 도움이 될 수 있도록.,일반
희생된 난 항상 딸에게 아낌없이 모든 것을 주었는데 딸은 아픈 나를 모른 척 해. 아픈 사용자님을 모른 척하는 따님에게 서운하시겠어요. 옛날 어른들이 자식 키워 봤자 소용없다고 하는데 이럴 때 쓰는 말인 것 같아. 지금의 상황을 해결하기 위해 어떤 방법이 있을까요? 남편과 딸의 태도에 대해 대화를 해보려고 해.,일반
눈물이 나는 선생님께서 나를 따로 부르셔서 친구들과 잘 지내고 있는지 물어보시는데 눈물이 났어. 그런 일이 있었군요. 좀 더 말씀해 보시겠어요? 친구들과 잘 못 지내고 있거든. 친구들이 나를 따돌리고 있어. 많이 힘들었겠어요. 어떻게 대처하고 있나요? 선생님께 친구들과의 관계를 사실대로 말했어. 선생님이 많이 위로해 주셨어.,일반
마비된 준비운동을 안 하고 축구를 했더니 다리에 쥐가 났어. 나이가 드니 몸이 마음 같지 않아. 나이가 드니 몸이 마음처럼 움직여주지 않아 슬프시군요. 마음은 아직 쌩쌩한데 몸이 육십이 넘었으니 뭐. 시간을 붙잡고 싶어. 몸이 생각처럼 움직이지 않아 슬프시겠어요. 몸의 노화를 늦추려면 어떻게 해야 할까요? 전에 병원 의사 양반이 스트레칭을 해서 몸을 부드럽게 해 줘야 좋다고 했는데 해봐야지.,일반
환멸을 느끼는 남편의 간경변증이 걱정되어 술을 그만 마시라고 했더니 나에게 폭력을 휘둘렀어. 간경변증이 걱정되어 하신 말씀에 남편 분께서 폭력을 휘둘러서 당황스럽고 화도 많이 나시겠어요. 남편이 자주 때리는 흉내를 내기는 했지만 실제로 맞은 건 처음이라 너무 무서워. 남편을 보기 힘드시군요. 이럴 땐 어떻게 하는 게 사용자님께 좋을까요? 이건 그냥 넘어갈 수 없어. 엄마가 주먹 드는 남자는 바로 헤어지라고 했어. 이혼할거야,일반
상처 모임만 가면 친구 하나가 나를 비교하면서 힐난해. 친구 분께서 자꾸 사용자님을 힐난하셔서 속상하셨겠어요. 나한테만 그러는 이유라도 있으면 속이 시원하겠다. 어떻게 해야 사용자님이 덜 답답하실 수 있을까요? 그 친구와 날 잡고 술이라도 마시며 이유를 물어야지.,일반
염세적인 연애하고 싶은데 이 세상에는 날 좋아해 주는 사람은 아무도 없나 봐. 괴로워. 연애가 잘 안 되어서 괴로우시군요. 이런 괴로운 마음을 이야기할 친구가 있을까요? 응 있어. 친구들한테 말했더니 분명히 좋은 사람이 나타날 거라고 기다리라고 해서 조금 내려놓고 기다려 볼까 봐. 친구분들의 말씀처럼 기다리다 보면 분명 좋은 사람이 생길 거예요. ,일반
"가난한, 불우한 용돈이 부족해서 아르바이트를 해야 할 것 같아. 용돈이 부족하셨군요. 친구들은 용돈을 많이 받는 것 같은데 우리 집만 가난해서 용돈이 적어. 지금 이 상황에서 벗어나기 위해 할 수 있는 일은 무엇이 있을까요? 내가 아르바이트를 해서 용돈을 버는 수밖에 없는 것 같아.",일반
환멸을 느끼는 오늘은 우리 딸이 월급을 받는 날이야 그런데 정말 이해가 안 가. 딸이 월급을 받아서 기분이 좋으시군요. 월급날인데 맛있는 것 사 오라 하니까 버럭 화를 내서 어이가 없더군. 따님이 화를 내서 속이 상하셨군요.,일반
당혹스러운 여자들은 정말 이해할 수가 없어. 도대체 어쩌라는 거지? 어떤 점에서 여자들의 마음을 이해하기 어려운가요? 생리해서 힘든 건 알겠는데 왜 본인들 짜증 내는 걸 남자들이 이해해줘야 한다고 생각하는지 전혀 모르겠어. 여자의 마음을 이해하기는 어렵군요. 이 부분에 대해 논의할 수 있는 사람이 있을까요?,일반
취약한 회사와 이야기 되었던 내 계약 만료일이 다가오고 있어. 계약 만료일이 다가오고 있어서 불안하실 것 같아요. 난 지금 일이 정말 좋아. 그래서 계약 만료일을 미루고 싶어. 계약 만료일을 미루고 싶으시군요. 어떻게 해야 미룰 수 있을까요? 내가 지금부터라도 더 열심히 하는 모습을 보여주고 회사와 다시 이야기를 해보고 싶어.,일반
불안 내후년이면 정년이라 은퇴인데 계획이 없어 불안하네. 은퇴 후의 계획 때문에 불안하시군요. 임금피크제라도 신청해서 정년을 좀 늘려서 추후를 계획해볼까 생각 중이야. 정년을 늘리는 방법을 고려 중이시군요. 동년배들이 그런 방법을 많이 선택하는 것 같아.,일반
혼란스러운 아들이 여자친구를 소개하는데 아이를 가져다는 말에 굉장히 당황했어. 놀라셨겠네요. 마음이 어떤가요? 싫은건 아닌데 느낌이 이상해서. 어떻게 해야 할지 고민중이야. 당황하셨을텐데 그 느낌 공감이 합니다. 향후에 가족 모두 행복하시길 기원드릴게요.,일반
